url,title,imageurl,category,newname,time
https://laodong.vn/bat-dong-san/vi-sao-can-ho-van-nguoi-me-sachi-prime-len-con-sot-dip-cuoi-nam-986600.ldo,Vì sao căn hộ “vạn người mê” Sachi Prime lên cơn sốt dịp cuối năm?,https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986600/Anh-1.jpg?w=888&h=592&crop=auto&scale=both,Bất động sản,laodong.vn,20/12/2021 | 15:00
https://laodong.vn/bat-dong-san/nha-o-binh-dan-khan-hiem-nguoi-dan-do-mat-tim-mua-986490.ldo,"Nhà ở bình dân khan hiếm, người dân ""đỏ mắt"" tìm mua",https://media-cdn.laodong.vn/Storage/NewsPortal/2021/12/20/986490/Nha-O-Xa-Hoi-01.jpg,Bất động sản,laodong.vn,20/12/2021 | 11:32
https://laodong.vn/bat-dong-san/xay-dung-quy-du-phong-cho-nha-o-gia-re-986397.ldo,Xây dựng quỹ dự phòng cho nhà ở giá rẻ,https://media-cdn.laodong.vn/storage/newsportal/2021/12/19/986397/4-1.jpg?w=888&h=592&crop=auto&scale=both,Bất động sản,laodong.vn,20/12/2021 | 10:14
https://laodong.vn/bat-dong-san/topenland-sap-nhap-datafirst-hien-thuc-hoa-chien-luoc-du-lieu-sau-bds-986251.ldo,TopenLand sáp nhập DataFirst hiện thực hóa chiến lược dữ liệu sâu BĐS,https://media-cdn.laodong.vn/storage/newsportal/2021/12/19/986251/IMG_1639643062110_16.jpg?w=888&h=592&crop=auto&scale=both,Bất động sản,laodong.vn,19/12/2021 | 15:32
https://laodong.vn/giai-tri/khong-phai-bts-g-dragon-la-nguoi-co-anh-huong-nhat-trong-gioi-thoi-trang-986614.ldo,"Không phải BTS, G-Dragon là người có ảnh hưởng nhất trong giới thời trang",https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986614/035_Pbu414317_23.jpg?w=888&h=592&crop=auto&scale=both,Giải trí,laodong.vn,20/12/2021 | 16:34
https://laodong.vn/van-hoa-giai-tri/scandal-tinh-ai-on-ao-cua-dan-sao-nam-viet-nam-2021-986612.ldo,Scandal tình ái ồn ào của dàn sao nam Việt năm 2021,https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986612/Saonamviet.jpg?w=888&h=592&crop=auto&scale=both,Văn hóa - Giải trí,laodong.vn,20/12/2021 | 15:08
https://laodong.vn/chuyen-ngoi-sao/3-ly-do-khien-phim-cua-jisoo-blackpink-jung-hae-in-co-nguy-co-cam-chieu-986590.ldo,"3 lý do khiến phim của Jisoo - Blackpink, Jung Hae In có nguy cơ cấm chiếu",https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986590/Isoo.jpeg?w=629&h=419&crop=auto&scale=both,Chuyện ngôi sao,laodong.vn,20/12/2021 | 14:56
https://laodong.vn/giai-tri/nsut-trinh-kim-chi-khong-tin-thuong-tin-to-toi-nhap-nhang-tien-bac-986559.ldo,"NSƯT Trịnh Kim Chi: ""Không tin Thương Tín tố tôi nhập nhằng tiền bạc""",https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986559/Thuong-Tin-Trinh-Kim.jpg?w=888&h=592&crop=auto&scale=both,Giải trí,laodong.vn,20/12/2021 | 12:57
https://laodong.vn/giai-tri/lay-exo-phan-ung-gay-gat-khi-vuong-tin-don-lua-tinh-986557.ldo,Lay (EXO) phản ứng gay gắt khi vướng tin đồn “lừa tình”,https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986557/Anh-Bia-20-12.jpg?w=888&h=592&crop=auto&scale=both,Giải trí,laodong.vn,20/12/2021 | 12:42
https://laodong.vn/bong-da-quoc-te/cuoc-chien-moi-giua-uefa-va-fifa-nations-league-se-co-10-doi-nam-my-986668.ldo,Cuộc chiến mới giữa UEFA và FIFA: Nations League sẽ có 10 đội Nam Mỹ?,https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986668/Uefa-Conmebol.jpg?w=888&h=592&crop=auto&scale=both,Bóng đá quốc tế,laodong.vn,20/12/2021 | 18:26
https://laodong.vn/bong-da/u21-viettel-thua-tran-trong-the-thieu-nguoi-truoc-u21-pvf-hung-yen-986749.ldo,U21 Viettel thua trận trong thế thiếu người trước U21 PVF Hưng Yên,https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986749/263793138_4413604018.jpg?w=888&h=592&crop=auto&scale=both,Bóng đá Việt Nam,laodong.vn,20/12/2021 | 19:41
https://laodong.vn/bong-da-quoc-te/tottenham-bi-uefa-loai-khoi-europa-conference-league-tieng-tho-dai-986697.ldo,Tottenham bị UEFA loại khỏi Europa Conference League: Tiếng thở dài...,https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986697/Tottenham-Kick-Out.jpg?w=888&h=592&crop=auto&scale=both,Bóng đá quốc tế,laodong.vn,20/12/2021 | 18:41
https://laodong.vn/tennis/nho-vo-dich-us-open-emma-raducanu-nhan-giai-nhan-vat-the-thao-cua-nam-986682.ldo,"Nhờ vô địch US Open, Emma Raducanu nhận giải Nhân vật thể thao của năm",https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986682/Skynews-Raducanu-Spo.jpg?w=629&h=419&crop=auto&scale=both,Tennis,laodong.vn,20/12/2021 | 17:50
https://laodong.vn/bong-da-quoc-te/bi-xu-thua-0-3-tottenham-chinh-thuc-chia-tay-conference-league-986696.ldo,"Bị xử thua 0-3, Tottenham chính thức chia tay Conference League",https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986696/Tottenham.jpg?w=888&h=592&crop=auto&scale=both,Bóng đá quốc tế,laodong.vn,20/12/2021 | 17:46
https://laodong.vn/xe/pho-thu-tuong-xu-nghiem-xe-van-tai-khong-lap-camera-khong-doi-bien-so-vang-986739.ldo,"Phó Thủ tướng: Xử nghiêm xe vận tải không lắp camera, không đổi biển số vàng","data:image/gif;base64,R0lGODlhAwACAIAAAAAAAP///yH5BAEAAAAALAAAAAADAAIAAAIChF8AOw==",Xe +,laodong.vn,20/12/2021 | 19:31
https://laodong.vn/xe/nhung-tieng-on-tu-cac-bo-phan-oto-can-mang-xe-di-bao-duong-986574.ldo,Những tiếng ồn từ các bộ phận ôtô cần mang xe đi bảo dưỡng,"data:image/gif;base64,R0lGODlhAwACAIAAAAAAAP///yH5BAEAAAAALAAAAAADAAIAAAIChF8AOw==",Xe +,laodong.vn,20/12/2021 | 14:07
https://laodong.vn/xe/cac-muc-phat-nong-do-con-lai-xe-nen-biet-dip-tet-2022-986404.ldo,Các mức phạt nồng độ cồn lái xe nên biết dịp Tết 2022,https://media-cdn.laodong.vn/Storage/NewsPortal/2021/12/19/986404/Nong-Do-Con.jpg,Xe +,laodong.vn,20/12/2021 | 08:20
https://laodong.vn/xe/huong-dan-cach-tu-thay-lop-du-phong-khi-oto-gap-su-co-986214.ldo,Hướng dẫn cách tự thay lốp dự phòng khi ôtô gặp sự cố,"data:image/gif;base64,R0lGODlhAwACAIAAAAAAAP///yH5BAEAAAAALAAAAAADAAIAAAIChF8AOw==",Xe +,laodong.vn,19/12/2021 | 15:00
